user;tweet;coordenada;cidade;horario;sentiment
vihdurante;Derrubei esmalte no sofÃ¡;;Cascavel, Brasil;2017-09-30 05:35:23;0
vihdurante;Minha mÃ£e vai me matar;;Cascavel, Brasil;2017-09-30 05:35:30;0
FloraSezepanik;Vou dormir e se deus quiser sÃ³ acordo no paraÃ­so;;Cascavel, Brasil;2017-09-30 05:36:26;-1
Aglairbp;@smilerkell @EuArianaf Vi que olhavam mto para cima ...pode ser;;Cascavel, Brasil;2017-09-30 05:43:45;-1
alequadranga;Acabou de publicar uma foto em 1Âª Igreja Quadrangular Cascavel https://t.co/pnDjAvN55c;{u'type': u'Point', u'coordinates': [-53.44384913, -24.95127603]};Cascavel, Brasil;2017-09-30 05:46:35;0
leeoorossi;Q sono;;Cascavel, Brasil;2017-09-30 05:52:06;0
marimourao0;perdoa a lerdeza e nÃ£o desiste de mim;;Cascavel, Brasil;2017-09-30 05:54:22;-1
deathlari;pipipipopopo;;Cascavel, Brasil;2017-09-30 06:19:33;0
jesspossenti;Eu amo minha amiga alana https://t.co/IUvwyl4DPP;;Cascavel, Brasil;2017-09-30 06:30:21;0
jesspossenti;Agora eu vou dormir;;Cascavel, Brasil;2017-09-30 06:30:51;0
rafadvogada;"""Show"" do #Alok. (@ Tuiuti Esporte Clube in Cascavel, ParanÃ¡) https://t.co/n0FQCJlYcD";{u'type': u'Point', u'coordinates': [-53.42691451, -24.9471257]};Cascavel, Brasil;2017-09-30 06:31:55;0
eduoenning;Litttt https://t.co/fp1YAJGQn0;;Cascavel, Brasil;2017-09-30 06:46:39;0
eduoenning;Que role aleatorio kkkkkkkkk;;Cascavel, Brasil;2017-09-30 06:48:59;0
oqkris;Pessoas que tem tempo pra tweetar depois do role mas nÃ£o faz a mÃ­nima questÃ£o de me responder;;Cascavel, Brasil;2017-09-30 07:07:59;-1
eitasa;Chegar do rolÃª e ter AQUELE molho de alho que sÃ³ a mamÃ£e sabe fazer, nÃ£o tem melhor!!! ð;;Cascavel, Brasil;2017-09-30 07:08:12;-1
oqkris;Priorizar amizades;;Cascavel, Brasil;2017-09-30 07:08:45;0
eduoenning;Amanha 2 round;;Cascavel, Brasil;2017-09-30 07:28:53;0
KauaneSinhuri;Tirando um cochilo https://t.co/Kfhxplh6cc;;Cascavel, Brasil;2017-09-30 07:35:56;0
KauaneSinhuri;Queria dormir um pouco;;Cascavel, Brasil;2017-09-30 07:36:37;0
DuduardaR;Tava no sono tÃ£o bom, mas aÃ­ bateu a sede e acordei, tnc.;;Cascavel, Brasil;2017-09-30 07:42:17;-1
deathlari;amo vinissia e vou protegÃª-lo;;Cascavel, Brasil;2017-09-30 08:07:47;0
JoaoEpifanio;Boa noite;;Cascavel, Brasil;2017-09-30 08:18:55;0
niizume;Acordar de manhÃ£ e receber um e-mail falando que seu check in foi feito automaticamente. Quando vai ver, mudaram o voo para Foz;;Cascavel, Brasil;2017-09-30 08:22:11;0
niizume;Saudades aviso prÃ©vio em :(;;Cascavel, Brasil;2017-09-30 08:22:25;0
PamelaMaureer;Sem palavras para explicar essa noite/show;;Cascavel, Brasil;2017-09-30 08:40:10;0
naah_nns;Depois de ver isso QUE NOJO QUERO VOMITAR;;Cascavel, Brasil;2017-09-30 09:18:07;0
kikwangel;SÃ³ nÃ£o falto essa palestra pq se nÃ£o vou queimar muito minhas faltas;;Cascavel, Brasil;2017-09-30 09:44:32;-1
kikwangel;Meu deus que preguiÃ§aaaa;;Cascavel, Brasil;2017-09-30 09:48:29;-1
Biiiels;"""Bom dia"" pra quem tÃ¡ virado e agora tem ir trabalhar ðª";;Cascavel, Brasil;2017-09-30 09:49:16;0
Biiiels;Mas valeu a pena que show da porra;;Cascavel, Brasil;2017-09-30 09:49:27;0
Raayllamoraes;Nunca mais consegui dormir;;Cascavel, Brasil;2017-09-30 10:05:40;-1
fabiaadrieike;bom dia p quem tÃ¡ atrasada k k k k k;;Cascavel, Brasil;2017-09-30 10:13:56;0
LaauraBonatto;Melhor show da minha vida, Alok vc Ã© sensacional;;Cascavel, Brasil;2017-09-30 10:16:54;1
gaabi14_;jÃ¡ tamo ai no estÃ¡gio, q beleza;;Cascavel, Brasil;2017-09-30 10:36:29;-1
koesafe;bom dia pra quem;;Cascavel, Brasil;2017-09-30 10:45:46;0
koesafe;e esse tempo hoje, q fase;;Cascavel, Brasil;2017-09-30 10:48:02;0
icetrckiller;eu quero me bater por ter inventado de fazer inglÃªs sÃ¡bado de manhÃ£;;Cascavel, Brasil;2017-09-30 10:59:12;0
milenaeduardajp;Ahhhh eu quero ir no desperta jovem, quero muitoo;;Cascavel, Brasil;2017-09-30 11:04:34;0
annahonorato;8 horas da manhÃ£ e os caras da rodoviÃ¡ria falando que a soluÃ§Ã£o do brasil Ã© o bulsonaro ð¤¦ð¼ââï¸;;Cascavel, Brasil;2017-09-30 11:12:05;-1
milenaeduardajp;Nossa agora a gente tem muita coisa no ministÃ©rio, tÃ´ vendo que daqui uns dia volto pra Camargo kkkkk;;Cascavel, Brasil;2017-09-30 11:15:50;-1
flaviapoersch;armandinho pra tentar dormir â;;Cascavel, Brasil;2017-09-30 11:20:18;0
Matheusao_;Diga-sÃª de passagem!! Boa palestra! em Centro UniversitÃ¡rio daâ¦ https://t.co/TyeVfmuoti;{u'type': u'Point', u'coordinates': [-53.50804881, -24.94622926]};Cascavel, Brasil;2017-09-30 11:21:41;0
flaviapoersch;https://t.co/rcBdaYkvZf;;Cascavel, Brasil;2017-09-30 11:21:42;0
amandinhacs03;@NicoleMarcom Aaaaa mas rir tambÃ©m ajuda a nÃ£o pensar na dorzinha KKKKK;;Cascavel, Brasil;2017-09-30 11:27:36;-1
_heynic;Rezando pro dia passar rÃ¡pido no dia de hoje;;Cascavel, Brasil;2017-09-30 11:28:05;-1
_heynic;Rezando pro dia passar rÃ¡pido;;Cascavel, Brasil;2017-09-30 11:28:28;-1
amandinhacs03;SÃ³ sei que minha tÃ©cnica deve estar muito pura comigo kkkkkkkkkkkkkk;;Cascavel, Brasil;2017-09-30 11:30:20;-1
_heynic;Latino tem que aprender com o Catra como criar os 9 filhos https://t.co/fP0h3YYBuB;;Cascavel, Brasil;2017-09-30 11:35:47;0
nannyrl_;Bom dia â¤ï¸â¤ï¸â¤ï¸â¤ï¸;;Cascavel, Brasil;2017-09-30 11:49:04;0
aninha___vieira;Acordando antes das 9 sem despertador no sÃ¡bado ata;;Cascavel, Brasil;2017-09-30 11:50:15;0
Raayllamoraes;Que saudades receber textinho romÃ¢ntico, saudades;;Cascavel, Brasil;2017-09-30 11:54:57;-1
LightKira_;Minha mÃ£e voltou de viagem;;Cascavel, Brasil;2017-09-30 11:55:20;0
leeoorossi;Odeio aula sabado cedo;;Cascavel, Brasil;2017-09-30 11:56:54;-1
leeoorossi;Demonio;;Cascavel, Brasil;2017-09-30 11:57:00;0
eduarddomartins;Tempinho bom p cometer um suicÃ­dio;;Cascavel, Brasil;2017-09-30 12:00:46;0
Wellingthon_90;Quem investe na fÃ©, nÃ£o precisa contar com a sorteðð¤;;Cascavel, Brasil;2017-09-30 12:08:31;-1
nataliapassos_;Se pegar 45 #1, eu fico atÃ© novembro sem refrigerante. https://t.co/Yfz8TACfLp;;Cascavel, Brasil;2017-09-30 12:10:18;0
marianagabrieli;ð¿ em Cascavel, Parana, Brazil https://t.co/A1Mou2ooM4;{u'type': u'Point', u'coordinates': [-53.4667, -24.95]};Cascavel, Brasil;2017-09-30 12:16:42;0
Malu797979;"Bom dia!
Feliz sÃ¡bado!
Felicidades!
Eu tÃ´ feliz!
Fim da semana de provas!
Eu to tÃ£o feliz!
Quero o Teddy(meu cachorro).
E o Skol(meu gato).";;Cascavel, Brasil;2017-09-30 12:16:54;0
Lucaas_raamoss;Bom diaa;;Cascavel, Brasil;2017-09-30 12:26:43;0
Lucaas_raamoss;Ainda eu teimo em abrir o Twitter perto de outras pessoas kkkkkkkkkkkkk;;Cascavel, Brasil;2017-09-30 12:27:39;0
Lucaas_raamoss;Faz meia hora que minha mÃ£e provando roupa e eu jÃ¡ nÃ£o aguento mais esperar;;Cascavel, Brasil;2017-09-30 12:28:34;-1
whylovejimin;@BTS_twt OH MY GOD https://t.co/y6bZEMGrcp;;Cascavel, Brasil;2017-09-30 12:31:47;0
Moniquelpaes;Acordei e sÃ³ sei chorar, meu Deus q q tÃ¡ acontecendo;;Cascavel, Brasil;2017-09-30 12:32:53;-1
whylovejimin;@BTS_twt I love you very much Please rest and eat a lot â¡â¡;;Cascavel, Brasil;2017-09-30 12:33:37;0
leeoorossi;Vo desmaia nessa aula;;Cascavel, Brasil;2017-09-30 12:33:59;0
quinelatojr;Voltando para casað em Cascavel Airport https://t.co/TOpLY9U8y3;{u'type': u'Point', u'coordinates': [-53.50194444, -25.00222222]};Cascavel, Brasil;2017-09-30 12:34:55;0
koesafe;Gastar 600 reais logo no inicio do sabado e ficar sem dinheiro pra role, q dor no coraÃ§ao;;Cascavel, Brasil;2017-09-30 12:35:10;-1
whylovejimin;"@ArmylandyaBts Obgâ¤â¤
E vc Omma?";;Cascavel, Brasil;2017-09-30 12:36:38;0
Moniquelpaes;Meu Deus q q sÃ£o esses snapgram da LuÃ­sa Mell.....;;Cascavel, Brasil;2017-09-30 12:38:08;0
whylovejimin;Eu fiquei muito preocupada com o Jin mas meu coraÃ§Ã£o ta quentinho pq o Jimin pediu pra gente nÃ£o se preocupar tomara q ele esteja bem ðð;;Cascavel, Brasil;2017-09-30 12:38:09;-1
putadegta;queria acordar de boa alguma vez na vida;;Cascavel, Brasil;2017-09-30 12:39:47;-1
IsaaGrein;Que nossos dias e noites sejam luz;;Cascavel, Brasil;2017-09-30 12:51:11;0
JoaoEpifanio;Bom dia pra vc q foi dormir as 5 da manhÃ£, e as 9 seus pais do nada chega no seu ap;;Cascavel, Brasil;2017-09-30 12:53:44;0
JoaoEpifanio;Ele nÃ£o tem noÃ§Ã£o do perigo do q vir aqui sem avisar kkk sorte q pelo menos nÃ£o dormi fora igual a quase todo fds kkkkk;;Cascavel, Brasil;2017-09-30 12:54:32;-1
whylovejimin;@ArmylandyaBts â¤â¤;;Cascavel, Brasil;2017-09-30 12:56:45;0
oqkris;Nossa que sono da porra;;Cascavel, Brasil;2017-09-30 12:59:49;-1
datecinformatic;"Chegou novo lote celular 30/09
Galaxy s7 edge preto,prata R$1499
Galaxy s7 edge douradoâ¦ https://t.co/ivX1j4Ny3L";{u'type': u'Point', u'coordinates': [-53.4705441, -24.9658611]};Cascavel, Brasil;2017-09-30 13:03:03;-1
datecinformatic;"Chegou novo lote celular 30/09
Galaxy s7 edge preto,prata R$1499
Galaxy s7 edge douradoâ¦ https://t.co/NMHOvy4gxZ";{u'type': u'Point', u'coordinates': [-53.4705441, -24.9658611]};Cascavel, Brasil;2017-09-30 13:03:14;-1
Mmarrahyllah;Vamos alojar jo JOIA com o Javaloucos, Raposa e Univel, meu deus do cÃ©uuuuu;;Cascavel, Brasil;2017-09-30 13:03:24;-1
datecinformatic;"Chegou novo lote celular 30/09
Galaxy s7 edge preto,prata R$1499
Galaxy s7 edge douradoâ¦ https://t.co/PM0O7aIqee";{u'type': u'Point', u'coordinates': [-53.4705441, -24.9658611]};Cascavel, Brasil;2017-09-30 13:03:39;-1
datecinformatic;"Chegou novo lote celular 30/09
Galaxy s7 edge preto,prata R$1499
Galaxy s7 edge douradoâ¦ https://t.co/4ntBdxe8qY";{u'type': u'Point', u'coordinates': [-53.4705441, -24.9658611]};Cascavel, Brasil;2017-09-30 13:03:51;-1
datecinformatic;"Chegou novo lote celular 30/09
Galaxy s7 edge preto,prata R$1499
Galaxy s7 edge douradoâ¦ https://t.co/YCuBZ1t5bu";{u'type': u'Point', u'coordinates': [-53.4705441, -24.9658611]};Cascavel, Brasil;2017-09-30 13:04:14;-1
lukaszantut;MEU DEUS E COMPLICADO ACORDAR CEDO TODO DIA;;Cascavel, Brasil;2017-09-30 13:05:26;-1
datecinformatic;"Chegou novo lote celular 30/09
Galaxy s7 edge preto,prata R$1499
Galaxy s7 edge douradoâ¦ https://t.co/fS6H54n1rY";{u'type': u'Point', u'coordinates': [-53.4705441, -24.9658611]};Cascavel, Brasil;2017-09-30 13:06:34;-1
datecinformatic;"Chegou novo lote celular 30/09
Galaxy s7 edge preto,prata R$1499
Galaxy s7 edge douradoâ¦ https://t.co/txnGsZzZlV";{u'type': u'Point', u'coordinates': [-53.4705441, -24.9658611]};Cascavel, Brasil;2017-09-30 13:06:50;-1
datecinformatic;"Chegou novo lote celular 30/09
Galaxy s7 edge preto,prata R$1499
Galaxy s7 edge douradoâ¦ https://t.co/ZxMWKJcg0Z";{u'type': u'Point', u'coordinates': [-53.4705441, -24.9658611]};Cascavel, Brasil;2017-09-30 13:07:03;-1
datecinformatic;"Chegou novo lote celular 30/09
Galaxy s7 edge preto,prata R$1499
Galaxy s7 edge douradoâ¦ https://t.co/BAGjGFkYtM";{u'type': u'Point', u'coordinates': [-53.4705441, -24.9658611]};Cascavel, Brasil;2017-09-30 13:07:13;-1
datecinformatic;"Chegou novo lote celular 30/09
Galaxy s7 edge preto,prata R$1499
Galaxy s7 edge douradoâ¦ https://t.co/IotanxtGjB";{u'type': u'Point', u'coordinates': [-53.4705441, -24.9658611]};Cascavel, Brasil;2017-09-30 13:07:25;-1
datecinformatic;"Chegou novo lote celular 30/09
Galaxy s7 edge preto,prata R$1499
Galaxy s7 edge douradoâ¦ https://t.co/Ob0l80DAfD";{u'type': u'Point', u'coordinates': [-53.4705441, -24.9658611]};Cascavel, Brasil;2017-09-30 13:07:36;-1
datecinformatic;"Chegou novo lote celular 30/09
Galaxy s7 edge preto,prata R$1499
Galaxy s7 edge douradoâ¦ https://t.co/GT9gsbkMWM";{u'type': u'Point', u'coordinates': [-53.4705441, -24.9658611]};Cascavel, Brasil;2017-09-30 13:07:48;-1
datecinformatic;"Chegou novo lote celular 30/09
Galaxy s7 edge preto,prata R$1499
Galaxy s7 edge douradoâ¦ https://t.co/IXAU1j4wpS";{u'type': u'Point', u'coordinates': [-53.4705441, -24.9658611]};Cascavel, Brasil;2017-09-30 13:07:54;-1
datecinformatic;"Chegou novo lote celular 30/09
Galaxy s7 edge preto,prata R$1499
Galaxy s7 edge douradoâ¦ https://t.co/MYetfnahyF";{u'type': u'Point', u'coordinates': [-53.4705441, -24.9658611]};Cascavel, Brasil;2017-09-30 13:08:08;-1
datecinformatic;"Chegou novo lote celular 30/09
Galaxy s7 edge preto,prata R$1499
Galaxy s7 edge douradoâ¦ https://t.co/wQWxEt2r1l";{u'type': u'Point', u'coordinates': [-53.4705441, -24.9658611]};Cascavel, Brasil;2017-09-30 13:08:20;-1
datecinformatic;"Chegou novo lote celular 30/09
Galaxy s7 edge preto,prata R$1499
Galaxy s7 edge douradoâ¦ https://t.co/wgqCKPPchU";{u'type': u'Point', u'coordinates': [-53.4705441, -24.9658611]};Cascavel, Brasil;2017-09-30 13:08:29;-1
datecinformatic;"Chegou novo lote celular 30/09
Galaxy s7 edge preto,prata R$1499
Galaxy s7 edge douradoâ¦ https://t.co/c01OjfrXe6";{u'type': u'Point', u'coordinates': [-53.4705441, -24.9658611]};Cascavel, Brasil;2017-09-30 13:08:37;-1
datecinformatic;"Chegou novo lote celular 30/09
Galaxy s7 edge preto,prata R$1499
Galaxy s7 edge douradoâ¦ https://t.co/FD7FfdAID1";{u'type': u'Point', u'coordinates': [-53.4705441, -24.9658611]};Cascavel, Brasil;2017-09-30 13:08:56;-1
datecinformatic;"Chegou novo lote celular 30/09
Galaxy s7 edge preto,prata R$1499
Galaxy s7 edge douradoâ¦ https://t.co/ar91p5vORy";{u'type': u'Point', u'coordinates': [-53.4705441, -24.9658611]};Cascavel, Brasil;2017-09-30 13:09:07;-1
datecinformatic;"Chegou novo lote celular 30/09
Galaxy s7 edge preto,prata R$1499
Galaxy s7 edge douradoâ¦ https://t.co/gk2FKVmTnr";{u'type': u'Point', u'coordinates': [-53.4705441, -24.9658611]};Cascavel, Brasil;2017-09-30 13:09:14;-1
datecinformatic;"Chegou novo lote celular 30/09
Galaxy s7 edge preto,prata R$1499
Galaxy s7 edge douradoâ¦ https://t.co/1m50GQX3MT";{u'type': u'Point', u'coordinates': [-53.4705441, -24.9658611]};Cascavel, Brasil;2017-09-30 13:09:25;-1
datecinformatic;"Chegou novo lote celular 30/09
Galaxy s7 edge preto,prata R$1499
Galaxy s7 edge douradoâ¦ https://t.co/QcsM1ppyYo";{u'type': u'Point', u'coordinates': [-53.4705441, -24.9658611]};Cascavel, Brasil;2017-09-30 13:09:34;-1
datecinformatic;"Chegou novo lote celular 30/09
Galaxy s7 edge preto,prata R$1499
Galaxy s7 edge douradoâ¦ https://t.co/BXlXGKOh3J";{u'type': u'Point', u'coordinates': [-53.4705441, -24.9658611]};Cascavel, Brasil;2017-09-30 13:09:47;-1
datecinformatic;"Chegou novo lote celular 30/09
Galaxy s7 edge preto,prata R$1499
Galaxy s7 edge douradoâ¦ https://t.co/x7t02rfHIi";{u'type': u'Point', u'coordinates': [-53.4705441, -24.9658611]};Cascavel, Brasil;2017-09-30 13:09:54;-1
GeccoViagens;"Passagem aÃ©rea para o Reveillon no RJ a partir de R$ 545,58 por pessoa
#reveillon #RJ #travel #viajar #viradadeano";;Cascavel, Brasil;2017-09-30 13:10:06;-1
OiGuilerme;SÃ³ pros que tinha que trabalha hoje Ã© tÃ¡ dormindo;;Cascavel, Brasil;2017-09-30 13:15:33;0
amandinhacs03;@PopadiukLeticia Eu estou indo agora;;Cascavel, Brasil;2017-09-30 13:16:22;-1
leeoorossi;Vou ter que chegar em casa e dormir;;Cascavel, Brasil;2017-09-30 13:18:04;0
leeoorossi;Nem que for sÃ³ por uma hora;;Cascavel, Brasil;2017-09-30 13:18:10;-1
leeoorossi;Mas eu preciso dormor;;Cascavel, Brasil;2017-09-30 13:18:14;0
amandinhacs03;@PopadiukLeticia Nossaaa KKKKKKKKKKKKKKKKK;;Cascavel, Brasil;2017-09-30 13:18:29;0
clebercatao;I'm at Bola https://t.co/7VPxoRR2vd;{u'type': u'Point', u'coordinates': [-53.50860894, -24.97766672]};Cascavel, Brasil;2017-09-30 13:22:11;0
clebercatao;I'm at HamburgÃ£o Lanches https://t.co/z5PHkTFHed;{u'type': u'Point', u'coordinates': [-53.50862057, -24.97766954]};Cascavel, Brasil;2017-09-30 13:22:30;0
clebercatao;I'm at Gandin Churrascaria in Cascavel, PR https://t.co/iNMuIlRbJc;{u'type': u'Point', u'coordinates': [-53.49800303, -24.97725875]};Cascavel, Brasil;2017-09-30 13:22:53;0
DrikaAnschau;AÃ­ vc lembra q 8:30 tinha q ter ido provar o vestido q tÃ¡ alugando ð³ð¤¦ð»ââï¸;;Cascavel, Brasil;2017-09-30 13:24:47;-1
vanessagalli_;Bom diaaa;;Cascavel, Brasil;2017-09-30 13:26:32;0
vanessagalli_;Esse friozinho tÃ¡ do bom;;Cascavel, Brasil;2017-09-30 13:26:56;0
alanapulgatti;hoje Ã© um dia que eu mais queria ficar em casa sozinha deitada;;Cascavel, Brasil;2017-09-30 13:30:59;-1
OiGuilerme;Sonhei que tinha cortado meu cabelo kkkk;;Cascavel, Brasil;2017-09-30 13:36:55;-1
koesafe;idiota vai testa a moto e quase conhece Deus;;Cascavel, Brasil;2017-09-30 13:37:29;-1
leeoorossi;Ã isso que sinto, vtnc https://t.co/XxxXgWPPwG;;Cascavel, Brasil;2017-09-30 13:43:06;0
whylovejimin;Que anjinho eu vou chorar aaaa https://t.co/S4dLq1gYxa;;Cascavel, Brasil;2017-09-30 13:43:25;0
nataliapassos_;minha adolescÃªncia lendo o horÃ³scopo da capricho foi uma farsa https://t.co/dwvQh6jZQn;;Cascavel, Brasil;2017-09-30 13:45:03;0
jaquelineelr;Um trator passou por cima de mim sÃ³ pode;;Cascavel, Brasil;2017-09-30 13:47:02;0
EmanuelleAlbano;acho que vou dormir na casa da bff hoje;;Cascavel, Brasil;2017-09-30 13:48:14;0
raphag27;"Hoje tem almoÃ§o BBQ!!!
#elmenudelabarbacoa #bbq #barbecue #barbacoa #pulledpork #slowcookingâ¦ https://t.co/qOtxNlXbg7";{u'type': u'Point', u'coordinates': [-53.4611832, -24.9498228]};Cascavel, Brasil;2017-09-30 13:48:36;0
Moniquelpaes;To gritando socorro, meu Ãºnico pedido, aquele amor gostoso, faz de novo comigo;;Cascavel, Brasil;2017-09-30 13:49:19;-1
whylovejimin;Essa vai ser a foto mais fofa que vocÃª vai ver na sua vida inteirinha https://t.co/IbZZG6UV1k;;Cascavel, Brasil;2017-09-30 13:49:26;-1
oidabru;Eu gostaria de saber como eu durmo tanto;;Cascavel, Brasil;2017-09-30 13:55:13;0
oidabru;NinguÃ©m tem mais sono que eu;;Cascavel, Brasil;2017-09-30 13:55:28;0
oidabru;Meu aniversÃ¡rio chegando e eu sÃ³ quero saber de roupas novas;;Cascavel, Brasil;2017-09-30 13:56:11;-1
oidabru;E minha pulseira â¥ï¸;;Cascavel, Brasil;2017-09-30 13:56:30;0
corjazl;@xuleanos e nois parÃ§a, saude pa nois;;Cascavel, Brasil;2017-09-30 13:56:50;0
lauragiaretta_;Bom dia p quem tÃ¡ sÃ³ pela noite;;Cascavel, Brasil;2017-09-30 13:58:00;-1
EmanuelleAlbano;meu Deus podia sair um solzinho bem gostosinho hoje a tarde nÃ©;;Cascavel, Brasil;2017-09-30 14:04:39;-1
putadegta;to mais estressada que nunca, meu deus;;Cascavel, Brasil;2017-09-30 14:04:55;-1
fabiaadrieike;"melhor sensaÃ§Ã£o Ã© chegar no jogo e as meninas vim me dar oi falando ""oi prof"" ð­â¤ï¸";;Cascavel, Brasil;2017-09-30 14:05:43;0
EmanuelleAlbano;alguÃ©m me chama pra um rolÃª bem massa hoje a tarde;;Cascavel, Brasil;2017-09-30 14:06:39;0
EmanuelleAlbano;queria muito minha vidinha de boa dnv, sem esses pensamentos depresss;;Cascavel, Brasil;2017-09-30 14:10:09;0
EmanuelleAlbano;to assistindo toy story;;Cascavel, Brasil;2017-09-30 14:14:07;0
kikwangel;hoje vai dar bom;;Cascavel, Brasil;2017-09-30 14:14:37;0
aninha___vieira;HOJE NINGUÃM VAI ESTRAGAR MEU DIAAAA A A;;Cascavel, Brasil;2017-09-30 14:16:13;-1
kikwangel;pq atendi ligaÃ§Ã£o da TIM? sou muito burra;;Cascavel, Brasil;2017-09-30 14:17:20;-1
kikwangel;cara n para de falar, sos;;Cascavel, Brasil;2017-09-30 14:17:52;-1
Moniquelpaes;Fico mt feliz quando recebo cartinhas, meu Deus;;Cascavel, Brasil;2017-09-30 14:18:37;1
kikwangel;gasto 15 pila por mÃªs de crÃ©dito e o cara quer que mude pra uma plano de 34 reais skudhkasudhau;;Cascavel, Brasil;2017-09-30 14:20:05;0
_heynic;Eu tÃ´ com uma dor q bicho do cÃ©u... eu nÃ£o aguento mais;;Cascavel, Brasil;2017-09-30 14:22:13;-1
Moniquelpaes;Acho que lerdeza Ã© de famÃ­lia mesmo, pq porra, MaurÃ­cio consegue me superar;;Cascavel, Brasil;2017-09-30 14:22:14;-1
_onetta;Que babaÃ§Ã£o de ovo pra esse Alok;;Cascavel, Brasil;2017-09-30 14:26:12;0
_onetta;Mas no caso sÃ³ vi snaps de soy el fuego kkkkkkkkk;;Cascavel, Brasil;2017-09-30 14:26:54;0
1loirainutil;@natiivf @thayladkj Natalia pfvr me deixa em paz sÃ³ um pouquinho;;Cascavel, Brasil;2017-09-30 14:27:35;-1
lukaszantut;NUNCA FIQUEI TAO FELIZ POR ALGUÃM IGUAL EU TO AGORA;;Cascavel, Brasil;2017-09-30 14:29:04;-1
viickd;@flaaviahirt TÃ¡ assistindo nega?;;Cascavel, Brasil;2017-09-30 14:37:16;0
bloodlustmary;eu sou uma vergonha mesmo;;Cascavel, Brasil;2017-09-30 14:46:33;-1
_macielgaby_;quando tu acorda ruim e a mÃ£e do @ fala q remÃ©dio tomar;;Cascavel, Brasil;2017-09-30 14:49:32;-1
EmanuelleAlbano;se tem uma coisa que eu queria mesmo, Ã© fazer o retiro do paz e bem;;Cascavel, Brasil;2017-09-30 14:50:42;0
